index,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6_1,feature_7,feature_8,feature_9,feature_10,feature_11,type,,,,,,
27078,4.30108544,2.060497735,0.677202679,3.111496793,-2.610285904,0,92,2.183320911,-1.379563413,1598941686,0.69367687,A,,,,,,
27079,3.166274471,1.185213326,1.734962657,2.566351507,0.231533802,0,68,2.956860023,-2.938853136,1598941686,2.217116685,E,,,,,,
27080,-0.470619662,2.550407246,0.993336035,3.338299077,0.262360799,1,13,2.610949836,-3.221186851,1598941686,0.321886524,D,,,,,,
27081,2.537212818,1.408772715,0.469090097,3.46837556,-0.118125929,1,73,1.123414547,3.831431544,1598941686,1.067196688,C,,,,,,
27082,1.964865325,3.136828182,4.022649027,3.139060057,-0.756845722,1,17,-2.099776409,5.324736023,1598941686,0.260944888,C,,,,,,
27083,2.263759279,0.470964161,1.285250617,3.022330533,0.845806027,1,46,2.33612915,1.9423263,1598941686,0.41876832,C,,,,,,
27084,2.483483422,-0.102617809,0.836471487,2.911811649,-2.024021142,1,57,3.597124256,-5.702104665,1598941686,0.044550619,D,,,,,,
27085,2.042656683,1.566324084,0.185843074,3.381980375,1.08753271,0,91,-0.120923116,-1.543871013,1598941686,1.641112299,A,,,,,,
27086,1.579771504,0.333094464,0.244199166,2.538757798,-0.426548387,0,23,-0.245137002,2.278899473,1598941686,2.564830988,B,,,,,,
27087,1.806479477,1.920540099,2.505509761,3.329505735,0.21242808,0,40,0.979524125,2.248882571,1598941686,0.329345314,A,,,,,,
27088,3.872997342,0.745771497,2.238453485,3.3166133,-0.609100155,1,99,0.496850954,-1.011958499,1598941686,0.882708527,B,,,,,,
27089,1.766911354,0.553985754,2.510338888,3.24842317,-2.336874797,1,91,1.338311114,-1.28524572,1598941686,2.187999454,B,,,,,,
27090,3.63265541,1.737050898,-0.910262623,3.34556002,-0.478555982,1,74,0.377651989,1.813547412,1598941686,0.313412313,B,,,,,,
27091,3.342213766,-1.080730662,-1.463629186,2.786248987,0.588011379,0,16,3.325158012,-1.61760672,1598941686,0.52501365,C,,,,,,
27092,-0.131834776,2.471184295,0.025292107,3.093154068,-1.561926778,0,66,-0.756789728,3.912610026,1598941686,0.008871609,D,,,,,,
27093,3.004470462,2.113354925,2.037685052,2.634052369,-1.267380885,0,55,0.865962096,2.471255529,1598941686,0.019074464,B,,,,,,
27094,2.221257713,0.68930991,2.974954008,2.97405072,-1.678209075,1,84,-0.663944591,-2.480352238,1598941686,2.84428244,C,,,,,,
27095,3.917043196,0.722768636,1.539004398,2.614730673,-2.169001584,0,23,-4.126653595,1.994127719,1598941686,7.911524454,A,,,,,,
27096,2.237501631,3.274723923,1.831126387,3.056911845,0.094406687,1,50,0.588225208,4.21616203,1598941686,0.281037207,B,,,,,,
27097,1.131716715,0.016567398,0.449471982,3.179272896,-1.60670433,0,43,-0.745130892,4.907952109,1598941686,2.7174193,D,,,,,,
27098,2.980744729,2.21656038,2.133900983,3.484716054,-0.911902986,0,27,-4.458004557,5.108781379,1598941686,0.449890271,D,,,,,,
27099,2.569593633,0.829128304,-0.74493045,2.899739852,0.893122791,1,46,-2.685992446,2.028091497,1598941686,0.927630199,C,,,,,,
27100,4.386554437,0.64637838,1.529788347,2.751870538,-0.474586355,0,18,3.412810121,-8.317660344,1598941686,0.117673757,E,,,,,,
27101,1.784138991,0.993576726,0.123647887,3.446962766,0.310241115,1,19,3.258191472,0.522896388,1598941686,0.24253089,D,,,,,,
27102,1.990508438,1.554626147,0.382366966,3.299558263,-0.177687137,1,54,-2.695617066,3.265498031,1598941686,0.618705649,C,,,,,,
27103,-0.202743807,2.11573689,1.98836658,2.954682891,1.98305473,1,19,3.239263906,3.352691886,1598941686,1.095918412,C,,,,,,
27104,1.014732475,1.551684689,1.815200014,2.815218907,-0.269969017,0,75,-0.681876353,1.851952957,1598941686,0.237748878,B,,,,,,
27105,2.86205795,2.137319012,0.307136469,2.854201144,-0.376905803,0,20,2.389113495,-2.341187579,1598941686,0.033120981,D,,,,,,
27106,4.759537555,1.359370862,1.95750069,3.249538209,-1.235226986,0,58,1.314486587,3.81176496,1598941686,1.775109755,B,,,,,,
27107,4.347761062,2.388106326,3.019444976,2.791230743,0.19760574,1,92,1.329226571,-1.264616801,1598941686,0.532193302,A,,,,,,
27108,3.030711937,1.437364317,0.613187279,3.101311142,-3.236216662,1,32,5.760749582,-3.780283917,1598941686,0.086050202,C,,,,,,
27109,2.066779849,2.378270967,1.618981633,3.389157166,-1.026735663,1,31,-2.365597882,-7.512747383,1598941686,1.914249073,D,,,,,,
27110,1.883194312,1.753611389,-1.889115724,2.566527333,-1.192565385,0,11,4.836497027,4.870053126,1598941686,0.060836161,D,,,,,,
27111,0.877667623,1.08087871,1.137367059,2.76687853,2.158864588,0,39,2.499870814,3.388014477,1598941686,2.273875718,D,,,,,,
27112,1.707658203,0.32258394,2.605314447,3.360886844,-1.41010177,0,92,0.447047999,-4.64617827,1598941686,0.486102261,A,,,,,,
27113,2.915942536,0.35788893,1.809828114,2.528418203,-0.039719779,0,86,2.129934731,-3.418630675,1598941686,1.025923672,E,,,,,,
27114,1.36642324,0.846088849,1.610150533,3.043182289,-0.777430439,1,95,0.76342062,3.523253426,1598941686,0.328153996,B,,,,,,
27115,1.591221261,1.205491618,0.385634258,2.953083472,0.004298709,1,36,-2.401251368,2.001500433,1598941686,0.296394703,C,,,,,,
27116,1.227577272,1.962114877,2.252502656,3.1730099,-0.345383531,0,24,-2.731266666,-0.457170096,1598941686,0.873047696,A,,,,,,
27117,2.145872906,2.29217424,2.331066111,3.069735898,-0.606365392,0,88,0.19545262,1.984104389,1598941686,0.637335639,B,,,,,,
27118,1.540433046,-0.952715503,-1.2884431,2.789242278,0.363037333,1,99,1.69247377,-1.685644538,1598941686,0.864097641,B,,,,,,
27119,1.905060577,1.255645406,0.646062244,3.156499229,-1.933553842,1,41,1.891230304,-5.766429316,1598941686,1.255595684,D,,,,,,
27120,1.345494123,2.618131042,0.300566651,3.282973388,-0.139591673,1,18,0.283484043,3.091219589,1598941686,0.134967439,C,,,,,,
27121,1.691770605,-0.063640923,1.175316904,2.885983938,-2.174229073,1,30,0.064987398,-0.717931359,1598941686,2.069917739,A,,,,,,
27122,2.518980744,2.495252969,1.13656517,2.81386484,-1.304462136,0,44,-0.291422525,-0.5394188,1598941686,0.79339419,A,,,,,,
27123,0.679421556,1.187359641,1.289156081,3.080239307,-0.183259875,1,83,-0.653804121,-5.156752252,1598941686,0.836617875,B,,,,,,
27124,3.01099535,1.46920206,2.071877794,2.765544065,-0.389775794,0,8,0.015019652,-6.652054952,1598941686,4.762162363,C,,,,,,
27125,1.857151391,-0.789548162,-0.11886983,2.684931013,-1.03293239,1,93,1.575650081,-2.652017202,1598941686,0.595708603,C,,,,,,
27126,2.705241265,2.332191519,2.538050771,2.764896802,-0.846173662,0,53,-0.335428004,-1.740595948,1598941686,1.519719223,B,,,,,,
27127,1.730792196,2.590974095,2.196984673,2.764763132,0.122808966,1,33,0.411780444,-1.139926112,1598941686,0.376358013,B,,,,,,
27128,1.01286122,2.777446266,1.244018717,2.698635533,0.814672289,1,48,0.466085446,3.388997397,1598941686,0.620839198,D,,,,,,
27129,0.450175667,2.91508099,3.808321828,2.857271493,0.050782717,0,66,-3.297843693,-3.794637338,1598941686,0.122626456,B,,,,,,
27130,2.937372155,-0.48900262,0.080553422,2.975587448,-0.373525887,1,9,0.448158576,1.973776842,1598941686,2.152435081,C,,,,,,
27131,4.125187986,0.246693543,1.354882597,2.714281562,0.308451037,0,9,3.333963339,4.312569114,1598941686,0.283897028,C,,,,,,
27132,0.849555165,1.9373277,0.288848783,3.484893869,0.441667334,1,93,4.959305685,2.867535001,1598941686,0.126330809,B,,,,,,
27133,3.440832718,3.060698482,2.465878841,2.945287532,-1.712532776,1,29,-2.992700963,-2.257360552,1598941686,0.304203783,C,,,,,,
27134,3.258310989,1.268759293,2.513203957,3.152860011,-0.893257337,1,62,2.569628952,1.051649771,1598941686,0.034912776,C,,,,,,
27135,1.319062131,-1.397631023,0.277227924,3.04987794,0.299694964,1,9,-0.715822456,-5.264865967,1598941686,0.838918897,C,,,,,,
27136,2.385924083,1.271732002,1.323376866,3.226877859,-1.740218515,1,22,-1.86812517,-5.453824074,1598941686,0.116799411,B,,,,,,
27137,4.449062661,-0.242713887,1.73196712,3.478701243,-0.510024748,1,16,-2.754684,2.832196408,1598941686,0.460066404,A,,,,,,
27138,3.111676076,1.606931487,0.901415418,3.092326546,-0.628377125,1,26,2.224810048,-2.1546986,1598941686,0.072254664,C,,,,,,
27139,2.285742094,2.357296729,1.868963538,3.423284323,-0.478293173,1,67,-0.036339751,0.711473136,1598941686,0.014237479,A,,,,,,
27140,2.897516909,3.606149722,2.377184704,2.625336156,-1.469641878,1,89,1.251067367,-2.834992819,1598941686,0.963429645,C,,,,,,
27141,1.252802508,0.996715494,1.750183523,3.212241914,-1.196207127,1,52,-1.086492429,1.655364834,1598941686,1.605424269,B,,,,,,
27142,1.72802695,1.335863198,0.990069662,2.858707638,0.626214967,1,25,-0.37920164,4.896431893,1598941686,0.563335825,B,,,,,,
27143,1.884288826,0.184122725,1.794549926,2.761690415,-0.497718803,0,91,0.64189677,-0.752918974,1598941686,0.8403579,A,,,,,,
27144,4.729365037,1.180956256,2.693956602,2.96505319,0.730880695,1,94,2.544408038,2.387826982,1598941686,1.309206034,A,,,,,,
27145,0.537442071,1.566279105,0.732228658,2.803092044,-0.724543433,1,99,0.028444465,4.930501626,1598941686,0.059761088,B,,,,,,
27146,4.056524224,1.065534867,2.278019742,2.842275928,-0.430247986,1,68,0.046260778,-0.352002637,1598941686,1.165183281,A,,,,,,
27147,2.630838899,0.418824986,1.487869038,3.435828174,1.411676029,1,55,0.787386018,2.066545447,1598941686,0.347364315,C,,,,,,
27148,3.254928433,0.135390905,-1.49976522,2.55465184,0.406570726,0,39,1.738438445,-2.674205032,1598941686,4.466578303,C,,,,,,
27149,4.991506695,2.087739309,1.392569368,2.52967416,-1.39671983,0,99,-1.24462079,7.825202261,1598941686,2.021901846,E,,,,,,
27150,4.721318091,1.912558953,2.608629712,2.843768848,-0.640073706,1,26,0.20836106,5.302345212,1598941686,0.603493586,C,,,,,,
27151,1.660518044,0.19876493,0.801287458,2.529710446,0.316817207,1,9,1.318204747,-0.054024637,1598941686,0.811591082,B,,,,,,
27152,2.610351058,0.181620155,2.432681301,3.011709396,-1.385620876,0,97,-3.318259773,5.931514549,1598941686,0.300335456,D,,,,,,
27153,1.561893046,-0.047732646,-1.230945651,2.797294483,0.076775823,0,15,-0.099741303,-1.128560004,1598941686,0.407723208,B,,,,,,
27154,1.111407201,-1.24695319,0.082628865,3.389614523,0.017745265,1,50,-0.439630348,-1.496768241,1598941686,0.836593011,B,,,,,,
27155,1.628330885,-1.065942846,-0.207594976,2.873448966,1.078768245,1,89,-3.55046601,-1.338741766,1598941686,0.586776339,B,,,,,,
27156,3.015355149,-0.491861032,1.456269216,2.825531027,-0.758769833,0,56,1.123740158,4.770529155,1598941686,0.388039397,D,,,,,,
27157,1.885603021,2.253134495,3.280020971,2.518548421,-0.219014655,0,63,3.893750565,-2.092071936,1598941686,2.344220748,B,,,,,,
27158,2.978420258,0.42073531,2.669217667,2.543113681,-0.538278341,0,46,-0.351882682,-0.445028845,1598941686,3.584014751,A,,,,,,
27159,-0.597154602,1.300114137,1.762378755,2.750484991,-0.237098702,1,26,1.465937522,6.689456575,1598941686,0.045125547,C,,,,,,
27160,1.340701597,2.244887971,1.931922639,2.531814432,-1.319738682,0,50,6.754297322,-2.974929391,1598941686,0.365838056,D,,,,,,
27161,0.265569732,1.836010759,1.558203094,3.256162637,-0.079828037,0,30,2.93352136,-3.668614132,1598941686,0.257868006,A,,,,,,
27162,2.546597694,1.153598836,0.722383851,3.047607342,-0.999868541,0,53,1.84657953,-3.7023835,1598941686,0.139311652,A,,,,,,
27163,3.776422595,0.353245481,-0.147598376,3.07624241,-1.234346255,1,9,3.12990838,0.795100187,1598941686,2.159031505,C,,,,,,
27164,1.479879537,-0.150019092,-0.157999056,2.710812731,-1.843278461,1,73,-3.291606996,3.622877141,1598941686,0.981938918,B,,,,,,
27165,1.843247176,2.438488434,1.99346052,3.354920838,-0.67333239,1,42,-0.971721892,2.866278812,1598941686,1.964226634,D,,,,,,
27166,0.700869845,3.047980486,0.28312192,3.329655598,-0.060296213,1,36,2.084509861,-0.120198036,1598941686,0.928525061,C,,,,,,
27167,1.171971407,3.352004901,1.654136905,2.856584058,0.057947916,1,14,0.598768165,-2.925095518,1598941686,0.321589221,C,,,,,,
27168,3.15376928,1.167296711,1.995791943,2.607798194,-1.100857795,1,56,-4.785509679,1.47046496,1598941686,0.503143526,B,,,,,,
27169,2.209575014,0.341028614,3.389981347,3.300214009,-1.178953733,0,94,-3.289937603,4.265629094,1598941686,0.224567333,D,,,,,,
27170,2.950631526,1.28531337,1.843831126,3.10294753,-1.042362088,0,31,0.410752658,3.977253244,1598941686,0.66109465,B,,,,,,
27171,1.553842115,0.561290733,2.289735833,2.728224635,-1.258420639,0,48,1.746228213,2.407972502,1598941686,0.377403728,C,,,,,,
27172,-0.021767341,0.261550615,1.855668102,2.980004588,1.084048504,1,35,-2.583128725,-2.081327807,1598941686,0.45827763,C,,,,,,
27173,2.63292531,-0.226580527,0.429497174,3.048139957,2.160606782,1,23,1.644168889,-2.907232713,1598941686,0.736983777,A,,,,,,
27174,3.135133505,1.247853609,1.872067249,3.133273482,-1.104558217,1,86,2.078641322,2.91300375,1598941686,2.437850502,C,,,,,,
27175,-1.07089721,0.747341333,1.062179902,2.664659402,0.683097728,0,0,-1.586936661,-1.924201767,1598941686,0.091732497,A,,,,,,
27176,2.667352126,1.41858072,1.433513179,3.317791076,0.274217165,0,55,0.023837423,-4.321639279,1598941686,0.013889553,C,,,,,,
27177,1.417382598,-1.221137155,1.133297192,2.51620836,-1.3490784,0,35,1.37104133,3.637582336,1598941686,0.062212758,D,,,,,,
27178,1.911806823,-0.774396837,-0.210219058,3.324570776,-2.031388764,1,65,1.444246363,-2.1885058,1598941686,0.243131816,C,,,,,,
27179,1.727774195,1.079339316,0.186223543,3.124812728,-0.189353123,1,97,-1.018818824,-2.097545261,1598941686,1.397450654,A,,,,,,
27180,2.998137988,-2.1773618,1.145821168,2.56314135,-0.103570917,1,67,-0.885167319,3.659664263,1598941686,0.351588062,B,,,,,,
27181,2.461830933,0.321125555,0.982461338,2.840315379,-0.371490271,0,51,3.01172488,-1.916139559,1598941686,2.052283066,D,,,,,,
27182,1.98894012,0.354123668,2.50246826,2.847602686,0.919830087,1,60,-1.850303977,-2.246077663,1598941686,1.20881891,A,,,,,,
27183,3.089347511,-1.312864222,-0.738132054,3.475338621,-1.435904604,1,72,-4.880574224,4.82730991,1598941686,0.119872794,C,,,,,,
27184,2.63982941,0.571167389,1.67251525,3.06383897,-2.184373109,1,37,-3.632388135,0.586333063,1598941686,1.583123147,C,,,,,,
27185,2.657207234,0.778460117,0.444880675,2.692855903,-0.259978891,0,85,2.444132286,-3.563284011,1598941686,0.240004143,B,,,,,,
27186,2.929192549,4.354488335,0.218488065,2.997221226,0.23867741,1,38,-4.423194077,3.925440563,1598941686,2.407276182,C,,,,,,
27187,3.221359887,0.646217551,0.417009413,3.176614438,-0.382271145,1,62,-0.295039001,-2.82191644,1598941686,0.303427247,A,,,,,,
27188,3.00020425,1.514980408,1.245304617,2.94634756,-0.799212922,0,33,2.113345149,-4.330736715,1598941686,0.30829898,E,,,,,,
27189,1.449127832,2.094176032,1.282133133,2.505246152,-0.668016309,1,22,-0.139296107,5.35921845,1598941686,0.205908908,B,,,,,,
27190,1.186496048,-0.608000763,0.426482937,3.473967978,-1.221099309,0,85,0.004151682,3.284358246,1598941686,4.265351198,B,,,,,,
27191,3.422150051,3.292263664,1.66614538,3.141283643,-0.26561682,1,53,4.071719924,6.683528699,1598941686,0.091996578,E,,,,,,
27192,1.419453573,2.046896688,2.616559819,3.119693904,-0.543751537,1,64,3.525759222,3.859728797,1598941686,2.751529719,B,,,,,,
27193,2.274639733,0.59185404,0.722263748,3.184394998,-1.880688867,1,67,3.597512732,1.197430689,1598941686,6.614058875,D,,,,,,
27194,2.57365855,2.590264104,2.350710023,2.566915202,0.052147522,1,42,-1.829567177,4.132302925,1598941686,0.048470234,A,,,,,,
27195,2.154216413,1.274626273,2.637360035,3.377574204,1.299547882,0,90,-1.21149591,-3.827552404,1598941686,2.691220413,D,,,,,,
27196,2.871418792,0.101714195,2.154032133,3.365756452,-0.516629554,1,42,5.084939465,1.116751693,1598941686,0.398186297,C,,,,,,
27197,4.357614194,0.745497979,2.6594621,3.425583585,1.143510504,1,74,-2.392042381,4.726160197,1598941686,0.454723266,C,,,,,,
27198,3.175047614,3.328156185,2.091975978,2.788213059,-1.093863375,0,62,2.830784266,5.897007719,1598941686,3.384230589,C,,,,,,
27199,0.998148965,0.98666289,2.186326527,2.720064119,0.013563148,0,4,3.569836309,-1.724295365,1598941686,0.027310723,A,,,,,,
27200,2.196550363,1.866861452,2.139310876,3.360955758,0.278740677,1,31,-0.459166083,1.954793175,1598941686,1.743089683,B,,,,,,
27201,3.375895495,1.061607537,1.572559718,3.368817387,0.207915012,0,69,-3.321613381,-6.439500368,1598941686,3.504990335,D,,,,,,
27202,-0.202080136,2.747069669,1.087039911,3.185797476,-0.260404859,1,15,2.105075435,4.074732706,1598941686,1.952397534,C,,,,,,
27203,2.284642686,0.971331245,1.170134966,3.468866348,-0.242226297,0,13,1.079897014,1.646842331,1598941686,0.720836691,B,,,,,,
27204,1.731775551,0.378127469,3.308516323,3.117953033,-2.463468387,1,58,-3.339606597,1.162865511,1598941686,1.370138797,C,,,,,,
27205,4.269599041,2.113444038,1.008185236,3.178238575,1.183168589,0,86,-1.302138837,2.263836514,1598941686,0.770531362,A,,,,,,
27206,3.021006074,1.424598507,1.503999055,2.756825202,-2.503873901,1,1,-0.899138155,2.190555002,1598941686,0.21302638,C,,,,,,
27207,2.461230426,0.246971108,2.953533064,3.287988107,-0.459469186,1,7,1.47737335,-2.220446056,1598941686,2.170102579,C,,,,,,
27208,3.800962012,0.685362963,0.936384667,2.601544169,-0.840218187,1,48,2.919003266,-4.5714747,1598941686,1.643698581,C,,,,,,
27209,3.411319123,1.012441841,0.84261284,2.842438472,-1.426882495,0,87,3.244229668,-1.837306194,1598941686,0.579100309,A,,,,,,
27210,3.177009257,1.113831628,1.246231023,2.516227825,-1.27131382,0,78,1.202488566,-4.295453165,1598941686,0.082002754,A,,,,,,
27211,3.507066381,0.418860152,-0.259491457,2.959537976,-2.751161861,1,49,0.682644157,-3.314801256,1598941686,1.666304851,A,,,,,,
27212,2.230856241,0.903050907,1.702980959,2.731255725,-1.964520431,0,35,1.798027879,2.155203314,1598941686,1.591881658,A,,,,,,
27213,1.507533177,0.300975455,1.514044337,3.10506532,-0.956262934,1,8,1.703778603,-2.792937125,1598941686,0.588646703,B,,,,,,
27214,0.746406008,1.588874204,-0.053907844,3.259254726,-1.079283423,1,30,-4.698058474,3.873702338,1598941686,2.251398038,C,,,,,,
27215,3.113903016,2.653684688,3.53522997,3.216821945,-2.203528591,1,30,0.216465544,3.088401874,1598941686,1.215909678,B,,,,,,
27216,1.95096073,2.471400234,1.920193863,3.470802839,-0.843519397,1,8,-1.293033435,1.943301646,1598941686,1.41297482,B,,,,,,
27217,2.488486365,0.704636924,1.065548253,2.77861945,-0.299307235,0,36,-1.401845422,2.638605019,1598941686,2.477692611,B,,,,,,
27218,1.597515162,-0.08472786,2.120774988,2.889296675,0.022665254,1,2,0.431437776,4.145423425,1598941686,0.327107487,B,,,,,,
27219,1.010702462,1.510556798,-1.008027319,2.886859879,-0.388667674,1,66,-0.039806459,3.29646485,1598941686,0.076551381,D,,,,,,
27220,1.715394707,0.136882391,1.496164894,2.873077899,0.292995993,1,91,-1.407978258,0.358449253,1598941686,0.596817308,A,,,,,,
27221,3.26906868,1.366936089,0.605433868,3.227307462,-0.998425753,1,67,2.628026016,-6.46397975,1598941686,1.076576139,D,,,,,,
27222,1.401799004,2.114721311,1.576136347,2.604973247,-0.494440295,1,89,-0.321266407,6.826304563,1598941686,0.222484187,C,,,,,,
27223,3.476643491,2.098857121,2.903211948,2.886592442,0.409651712,1,49,1.492866328,-3.093582346,1598941686,0.15917018,A,,,,,,
27224,3.556851038,-0.586332845,-0.471344855,3.391090545,-0.041578604,1,61,-0.006204426,3.872820587,1598941686,0.001040293,B,,,,,,
27225,4.234794383,1.419583821,2.430670513,2.77346319,-0.388632255,0,10,0.447319823,-0.205764444,1598941686,1.548782007,A,,,,,,
27226,-0.152517523,1.636157926,2.45740978,3.256864561,0.125199319,0,49,0.34884351,-1.822791891,1598941686,0.054761356,B,,,,,,
27227,4.296661697,0.367910943,1.092772796,3.208912908,-2.387486236,0,0,-5.494625056,-6.663132261,1598941686,4.963333449,E,,,,,,
27228,2.462261052,2.710554301,3.213769752,3.399011459,0.150875976,1,60,2.501080658,2.910753189,1598941686,0.405368606,C,,,,,,
27229,4.242325446,4.162376732,0.977946468,3.186567655,-0.013607246,1,88,-3.072601115,4.774850131,1598941686,1.941504938,C,,,,,,
27230,1.47524753,1.400114962,1.105208375,2.797634477,0.786074456,0,54,4.43380896,-2.792640872,1598941686,2.779513207,B,,,,,,
27231,4.167832949,1.681607068,1.100915781,2.922102779,-1.579279135,1,66,0.142069913,-1.517055044,1598941686,0.60742016,A,,,,,,
27232,3.609161729,0.510636072,-0.081083262,2.883946392,0.970785311,0,24,-0.032524349,2.723013521,1598941686,0.045311331,B,,,,,,
27233,2.473115768,3.356940693,1.228991177,2.947327952,-0.325860637,1,67,-6.679593894,-3.530445499,1598941686,0.550924935,D,,,,,,
27234,0.878144783,0.387838953,1.970395962,2.510409798,-0.237330907,0,17,0.694491184,3.098194771,1598941686,0.528183518,B,,,,,,
27235,2.362894471,1.154840263,0.347641394,3.0030134,-0.788033449,1,87,2.737799684,7.34373945,1598941686,0.859163904,D,,,,,,
27236,0.920971574,1.312990401,1.212025952,2.902489111,-0.476027785,0,63,2.274989404,-4.07984077,1598941686,0.363996272,D,,,,,,
27237,2.035284386,0.924569244,3.234492704,2.953599678,-1.239090976,0,19,2.028802452,-1.064302721,1598941686,0.775015027,C,,,,,,
27238,2.381300222,1.299265374,0.615997708,2.67489695,-1.726020639,1,44,-4.025393071,-4.24253201,1598941686,0.006108381,C,,,,,,
27239,-0.150300156,3.191831058,2.859399967,2.746561709,-2.305394704,1,55,0.323332816,2.417661162,1598941686,1.082820783,B,,,,,,
27240,3.530653148,0.477793605,-0.44683906,3.2869979,1.39502661,1,24,-0.483248852,-2.600187354,1598941686,0.139738212,C,,,,,,
27241,1.590270412,-0.503836702,1.577832625,3.280449282,-1.27316952,1,15,0.471260775,1.944636753,1598941686,2.61877957,A,,,,,,
27242,1.200542227,0.727960867,1.58221805,2.727362908,-0.928977687,1,14,-0.627227078,-3.285905161,1598941686,2.002849804,B,,,,,,
27243,5.102615874,1.358323146,2.841355287,2.770888356,0.343526343,1,20,0.395818395,3.775251567,1598941686,2.387138689,C,,,,,,
27244,1.471563321,-0.359163798,2.189591319,3.354596741,-0.129571104,0,45,1.547185231,-1.957698157,1598941686,2.093205055,B,,,,,,
27245,2.001291988,1.570010434,-0.504372465,2.948742412,-0.873009224,1,62,-0.806239733,3.498177464,1598941686,0.629473349,C,,,,,,
27246,3.560800267,0.119584446,1.513028896,3.419977245,-0.678588296,1,23,-0.76205099,2.741208458,1598941686,0.196597917,C,,,,,,
27247,2.080146782,2.519156114,0.406909292,2.780582746,-0.505373125,1,48,0.423065956,-0.13041463,1598941686,0.084141105,A,,,,,,
27248,1.363029936,1.238298367,0.234805226,2.822717616,0.692828285,1,40,-4.712337624,5.841453637,1598941686,2.37493492,D,,,,,,
27249,0.26957106,1.352901357,2.734554218,2.676224185,0.146799303,0,91,-1.31891868,-0.636393479,1598941686,0.299754131,B,,,,,,
27250,-0.700044138,-0.656546953,1.55571403,3.015746726,0.20438223,1,80,3.208791231,4.188851814,1598941686,2.067920214,C,,,,,,
27251,2.996007227,0.31002943,0.661064316,3.139275339,-1.987739914,0,15,-3.820442067,-3.251362183,1598941686,0.794167116,B,,,,,,
27252,3.587454175,-0.520462815,1.090022612,3.468945335,-0.465497174,1,90,0.113303482,-0.767905583,1598941686,0.373068742,A,,,,,,
27253,3.972247455,1.854159291,2.764779976,3.468461466,-1.050973834,0,92,2.945004766,3.455932979,1598941686,0.311130673,C,,,,,,
27254,5.147643644,2.765854295,1.942135082,2.51359868,-2.882539614,1,67,-4.016108153,5.142000556,1598941686,0.598857324,C,,,,,,
27255,1.26697416,2.284694919,1.770663106,2.616642478,-1.574656665,1,71,-0.427684064,-3.79333835,1598941686,2.87782234,B,,,,,,
27256,2.684479773,1.262819708,0.453344018,2.914376136,-0.219591935,1,47,2.552883127,3.366438668,1598941686,2.174843893,B,,,,,,
27257,1.46321138,0.740452138,0.837025548,3.254067767,-0.051283894,1,86,-4.152628273,-1.732221984,1598941686,0.077214064,B,,,,,,
27258,0.930243096,1.668208479,0.606816945,2.547431371,-1.016204878,1,61,0.101123242,0.431188566,1598941686,0.227017172,A,,,,,,
27259,2.981198828,2.035794261,0.318030666,2.547680745,-1.271411075,0,55,1.869193911,-0.41687844,1598941686,0.460539031,A,,,,,,
27260,2.384473711,-0.073262066,2.536054052,2.806194545,-1.681852478,0,44,-3.071104076,3.037007519,1598941686,0.785294738,A,,,,,,
27261,0.642330814,-0.793808543,-0.353933682,2.591231224,0.165636006,1,63,-3.53410565,-0.092093696,1598941686,1.319727235,C,,,,,,
27262,2.767418862,1.138486772,-0.127259461,3.408837616,0.129748355,0,98,-2.970948361,2.944969189,1598941686,0.033075222,A,,,,,,
27263,3.350810305,2.562096787,0.452183435,2.898178656,0.501489099,1,6,-5.1390624,3.199714497,1598941686,0.361007457,C,,,,,,
27264,2.66165836,1.845065179,2.349935981,3.311278963,-0.326614143,0,68,-0.885127991,6.097167193,1598941686,1.321621208,D,,,,,,
27265,3.836604491,4.51495663,1.7549738,3.119426547,-1.54013148,1,76,0.25928413,-3.66230419,1598941686,0.163842815,C,,,,,,
27266,1.483057355,1.775060506,2.926189167,2.825093395,0.408576614,0,81,-1.193041364,-4.013770212,1598941686,0.382977538,B,,,,,,
27267,2.015378829,1.784062501,1.820118427,3.331080773,0.759683922,0,41,0.923768013,2.975455073,1598941686,1.58546706,B,,,,,,
27268,4.034663226,-0.282289301,2.459072362,2.686740757,0.706838013,1,49,-1.603369645,2.15987671,1598941686,0.193430105,A,,,,,,
27269,3.439436236,0.412700891,-0.119624648,2.642484925,-0.928758358,1,58,1.216835768,4.484584956,1598941686,1.107431527,B,,,,,,
27270,4.022306516,1.506898943,4.460215054,3.239188883,-1.277232675,0,40,-4.153197039,-6.472744902,1598941686,1.038961679,D,,,,,,
27271,0.810811908,2.09047467,1.383271647,3.406870265,0.627983949,1,45,2.128413461,-5.095035885,1598941686,1.304359821,B,,,,,,
27272,0.924639433,0.917016196,0.495270676,3.405046997,-1.309673268,1,82,-1.652351446,2.628153435,1598941686,0.566056392,D,,,,,,
27273,1.701936863,2.603091772,1.832744188,3.06083498,-0.36438622,0,3,0.545080414,-4.290209341,1598941686,0.017582196,C,,,,,,
27274,0.930685327,0.365009464,0.313364098,2.632576942,0.738629136,0,30,1.818629673,-1.763996139,1598941686,0.182234245,A,,,,,,
27275,2.525118583,0.164203522,2.036868978,2.695406719,-1.044234387,0,56,-4.521578516,-2.290695394,1598941686,0.73229464,B,,,,,,
27276,2.156442247,3.332571715,0.157530567,2.526988193,-0.711591688,0,91,-3.647923,-5.959655843,1598941686,0.066882767,D,,,,,,
